"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x4032166413","x1402943307483918339",2021-06-10 10:58:44,"MissIG_Geek","If you have to use the same arguments for grabbing intimate, confidential data as those commonly used to justify date rape; then you should check your entitlement and recalibrate your ethics, bro. https://t.co/eE1zaIuUnn","Twitter for iPhone",196,,,,TRUE,FALSE,95,31,,,,,"twitter.com/jappleby123/st…","https://t.co/eE1zaIuUnn","https://twitter.com/jappleby123/status/1400356395594272771",,,,,,,,,,,"en","x1400356395594272771","Not opting out is consent. It’s a compromise for the sake of practicality https://t.co/M2wZKp5fa4",2021-06-03 07:39:16,"Twitter for iPhone",8,2,"x30257977","jappleby123","John Appleby",19185,1511,29167,"London","Chief Economist, Nuffield Trust. FAcSS. Vis. prof, City University, London & Imperial College. Columnist, BMJ. Board member Race & Health Observatory",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MissIG_Geek/status/1402943307483918339","Miss IG Geek (she/her) <U+0001F3F3><U+FE0F><U+200D><U+0001F308>","The edge of reality","Everything you think you know is actually way more complicated than you believe it to be","https://t.co/0Rg5H22oJT",FALSE,5393,261,176,39369,69181,2015-10-24 14:46:21,FALSE,"https://t.co/0Rg5H22oJT","http://missinfogeek.net",,"https://pbs.twimg.com/profile_banners/4032166413/1481393881","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1404488652810563584/FVbBOJUK_normal.jpg"
"x4032166413","x1402970114983616516",2021-06-10 12:45:15,"MissIG_Geek","AI/ML startups with no ethics, no accountability, no concept of social harms; just maths, code and commercial prospects

Orgs looking to cut costs by excluding people who need extra consideration and assistance from their customer pool or workforce

Policy driven by biased data","Twitter for iPhone",278,"x1402969496755781632","x4032166413","MissIG_Geek",FALSE,FALSE,2,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MissIG_Geek/status/1402970114983616516","Miss IG Geek (she/her) <U+0001F3F3><U+FE0F><U+200D><U+0001F308>","The edge of reality","Everything you think you know is actually way more complicated than you believe it to be","https://t.co/0Rg5H22oJT",FALSE,5393,261,176,39369,69181,2015-10-24 14:46:21,FALSE,"https://t.co/0Rg5H22oJT","http://missinfogeek.net",,"https://pbs.twimg.com/profile_banners/4032166413/1481393881","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1404488652810563584/FVbBOJUK_normal.jpg"
"x4032166413","x1402952752481906693",2021-06-10 11:36:16,"MissIG_Geek","@EinsteinsAttic @PrivacyMatters @TheBHF @medConfidential @Jeremy_Hunt Considering the BHF was one of the charities fined by the ICO for illegal data trading a while back, I don’t think they should be regarded as an authoritative voice on data protection law or ethics","Twitter for iPhone",197,"x1402805103476813825","x294932830","EinsteinsAttic",FALSE,FALSE,7,3,,,,,,,,,,,,,,,,"x294932830 x53398275 x21751830 x1103435959 x112398730","EinsteinsAttic PrivacyMatters TheBHF medConfidential Jeremy_Hunt","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MissIG_Geek/status/1402952752481906693","Miss IG Geek (she/her) <U+0001F3F3><U+FE0F><U+200D><U+0001F308>","The edge of reality","Everything you think you know is actually way more complicated than you believe it to be","https://t.co/0Rg5H22oJT",FALSE,5393,261,176,39369,69181,2015-10-24 14:46:21,FALSE,"https://t.co/0Rg5H22oJT","http://missinfogeek.net",,"https://pbs.twimg.com/profile_banners/4032166413/1481393881","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1404488652810563584/FVbBOJUK_normal.jpg"
"x4032166413","x1403343737699323906",2021-06-11 13:29:54,"MissIG_Geek","‘Data-driven’ decision-making which does not take into account nuance, context, outliers, bias effects or ethics; is no better than playing spin-the-bottle or using an ouija board for decision-making. Actually, it’s probably worse because of the speed and scale of error!","Twitter for iPhone",271,,,,FALSE,FALSE,7,1,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MissIG_Geek/status/1403343737699323906","Miss IG Geek (she/her) <U+0001F3F3><U+FE0F><U+200D><U+0001F308>","The edge of reality","Everything you think you know is actually way more complicated than you believe it to be","https://t.co/0Rg5H22oJT",FALSE,5393,261,176,39369,69181,2015-10-24 14:46:21,FALSE,"https://t.co/0Rg5H22oJT","http://missinfogeek.net",,"https://pbs.twimg.com/profile_banners/4032166413/1481393881","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1404488652810563584/FVbBOJUK_normal.jpg"
"x61997708","x1405176249610276866",2021-06-16 14:51:39,"tombevstwits","@Damreyuk73 @PatriciaMary @yorkshireguy @Chimpman @sarlawes @anaban_anaban @Stan_Erck @alibobs1974 @Bessy645 @londonboyjohn @DanielHugill @robertgough04 @NIHRtakepart @NHSuk @mtr75 @Novavax @BBCLookNorth @BBCNews @Bradford_TandA @SkyNews @NIHR @Taz_Ali_ @theipaper @NHSEngland @NIHRresearch @BBCRadio2 @GOVUK @Research_Ethics @The_MRC @HRA_Latest @ConnorSephton @MHRAgovuk @NHSX @itvnews @guardian @yorkshirepost @Telegraph @MailOnline @EMA_News @BBCNewsnight @guardiannews @cnnbrk @Imran_HussainMP Also! Are we included in the vaccinated numbers for the data they are using or are we classed as not? This would distort the figures if not?","Twitter for iPhone",140,"x1405150214932123649","x3698232977","Damreyuk73",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x3698232977 x19150863 x20755099 x19549529 x1482931340 x40300629 x1366557034267758592 x2929493945 x20773591 x189853664 x120206338 x2336601286 x478491097 x10215212 x22773619 x2913798339 x269844104 x612473 x41146510 x7587032 x60298915 x462296327 x205770556 x551426814 x224557597 x798277 x17481977 x551243006 x57579512 x1147516243 x68187906 x330993102 x1091325763943612416 x21866939 x87818409 x15229557 x16343974 x15438913 x116716199 x20543416 x788524 x428333 x2979642791","Damreyuk73 PatriciaMary yorkshireguy Chimpman sarlawes anaban_anaban Stan_Erck alibobs1974 Bessy645 londonboyjohn DanielHugill robertgough04 NIHRtakepart NHSuk mtr75 Novavax BBCLookNorth BBCNews Bradford_TandA SkyNews NIHR Taz_Ali_ theipaper NHSEngland NIHRresearch BBCRadio2 GOVUK Research_Ethics The_MRC HRA_Latest ConnorSephton MHRAgovuk NHSX itvnews guardian yorkshirepost Telegraph MailOnline EMA_News BBCNewsnight guardiannews cnnbrk Imran_HussainMP","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/tombevstwits/status/1405176249610276866","Tom Bevan","Blackpool, England","",,FALSE,521,1871,8,9010,4274,2009-08-01 08:52:39,FALSE,,,,"https://pbs.twimg.com/profile_banners/61997708/1527455123","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1000845004040998913/PWFQ0RK1_normal.jpg"
"x361982257","x1405172286605475846",2021-06-16 14:35:54,"violetbfox","@brimwats will host a discussion and workshop on ""Queering the Linked Data Universe: Word- and World-defining with the #Homosaurus"" as well as a writing workshop for the Ethics in Linked Data group. Sounds like a great place to meet writing/research partners! #critcat","Twitter Web App",268,"x1405172285498183686","x361982257","violetbfox",FALSE,FALSE,7,1,,,"Homosaurus critcat",,,,,,,,,,,,,"x3131663476","brimwats","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/violetbfox/status/1405172286605475846","Violet Fox","Washington, DC & St. Cloud, MN","The Frank Grimes of Library Twitter. (she/her) #critcat","https://t.co/EXlAmovvsu",FALSE,6967,4023,176,29793,56539,2011-08-25 17:13:49,FALSE,"https://t.co/EXlAmovvsu","http://violetbfox.info/",,"https://pbs.twimg.com/profile_banners/361982257/1407558003","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/378800000407032786/780cf400b108e49ad7a5ed17dfb3dcf7_normal.jpeg"
"x1438820678","x1405166275597328386",2021-06-16 14:12:01,"dave_bcs","Meeting a #VC #European Champion: Shomit Ghose from @ONSETVentures

We chatted about if data ethics are the next big differentiator for startups, how the European <U+0001F1EA><U+0001F1FA> and American <U+0001F1FA><U+0001F1F8> VC landscapes differ and what we can learn from both, and much more.

https://t.co/hEMcVyN1gb","Buffer",275,,,,FALSE,FALSE,2,1,,,"VC European",,"buff.ly/3poWYFj","https://t.co/hEMcVyN1gb","https://buff.ly/3poWYFj",,,,,,,,,"x109367887","ONSETVentures","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/dave_bcs/status/1405166275597328386","David Cruz e Silva","Lisbon, Portugal","Venture Builder & Developer <U+0001F680> • Venture Capital • Innovation Tools • Aspiring Beer Brewer <U+0001F37B> | Co-host @ EUVC <U+0001F399> <U+2796> Check link in bio.","https://t.co/mGbkrM7GFx",FALSE,261,164,28,2276,404,2013-05-18 16:27:43,FALSE,"https://t.co/mGbkrM7GFx","http://theeuropeanvc.com",,"https://pbs.twimg.com/profile_banners/1438820678/1607781370","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/902916168423313408/a9c4DE6d_normal.jpg"
"x74211791","x1405163254473801731",2021-06-16 14:00:01,"SASCanada","On June 24th at 12pm EDT, join May Masoud, Data Scientist Advisor at SAS Canada, and Ethan Plato, Policy Analyst and Privacy Lawyer, in this free virtual event to learn the fundamentals of AI ethics organization leaders should consider when embracing #AI. https://t.co/8gtXIvABO9","Sprinklr",279,,,,FALSE,FALSE,0,0,,,"AI",,"2.sas.com/6015y3iJJ","https://t.co/8gtXIvABO9","http://2.sas.com/6015y3iJJ",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/SASCanada/status/1405163254473801731","SAS Canada","Toronto, Ontario","Your guide to the latest on business analytics.","https://t.co/6rEbDXf4MD",FALSE,2608,2148,170,7417,766,2009-09-14 17:35:55,FALSE,"https://t.co/6rEbDXf4MD","http://www.sas.com/canada",,"https://pbs.twimg.com/profile_banners/74211791/1597161763","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/761667520101253120/PJ9M0SwI_normal.jpg"
"x2982793544","x1405163254058422275",2021-06-16 14:00:01,"kbhaskar_95","Ethics <U+2260> Feelings Ethics <U+2260> Laws Ethics <U+2260> Societal Beliefs

We should think a lot more about #AIEthics and #ResponsibleAI in our data to day activities as a ML practitioner 

Lot of inbuilt bias in language models, we should think about #Fairness and #Bias https://t.co/4ByZPMNa0R","Twitter Web App",255,,,,FALSE,FALSE,0,0,,,"AIEthics ResponsibleAI Fairness Bias",,,,,"http://pbs.twimg.com/media/E3-vo7fWEAAPyKK.png","https://t.co/4ByZPMNa0R","https://twitter.com/kbhaskar_95/status/1405163254058422275/photo/1","photo","http://pbs.twimg.com/media/E3-vo7fWEAAPyKK.png","https://t.co/4ByZPMNa0R","https://twitter.com/kbhaskar_95/status/1405163254058422275/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/kbhaskar_95/status/1405163254058422275","Karthik Bhaskar","Toronto","MachineLearning | MSc @UofT @VectorInst | Is Artificial General Intelligence or Human Level Intelligence even possible? who knows let’s try <U+0001F609>","https://t.co/egIT8PSQ2c",FALSE,68,360,2,65,210,2015-01-14 13:55:56,FALSE,"https://t.co/egIT8PSQ2c","https://www.kbhaskar.com/",,"https://pbs.twimg.com/profile_banners/2982793544/1608162328","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1304171145449680899/llj2Vnk8_normal.jpg"
"x816102620","x1405161629457825795",2021-06-16 13:53:33,"shakirov2036","A new big report by @RANEPA's Center for Digital Transformation Teams on ethics and digital technologies. It covers a lot of ground including data privacy, AI, developers' responsibility, and more. The report is geared towards public sector in Russia

https://t.co/o8qh57yJBO https://t.co/mkcMXDsElb","Twitter Web App",275,,,,FALSE,FALSE,4,1,,,,,"ethics.cdto.center/2021","https://t.co/o8qh57yJBO","https://ethics.cdto.center/2021","http://pbs.twimg.com/media/E4AiQdpVkBAQG1j.jpg","https://t.co/mkcMXDsElb","https://twitter.com/shakirov2036/status/1405161629457825795/photo/1","photo","http://pbs.twimg.com/media/E4AiQdpVkBAQG1j.jpg","https://t.co/mkcMXDsElb","https://twitter.com/shakirov2036/status/1405161629457825795/photo/1",,"x313932362","RANEPA","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/shakirov2036/status/1405161629457825795","Oleg Shakirov","","Senior Expert at https://t.co/rNrtBLkody, Consultant at @PIR_Center","https://t.co/1VipczUh6B",FALSE,2411,5002,47,7363,9439,2012-09-10 21:49:31,FALSE,"https://t.co/1VipczUh6B","http://kmiru.ru/",,"https://pbs.twimg.com/profile_banners/816102620/1542921963","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1065716204936007680/30n7lhyW_normal.jpg"
"x1012717922375143424","x1405161597509701635",2021-06-16 13:53:26,"spcanelon","@HeidiBaya @Letxuga007 enjoys applying her philosophy background to data ethics in a medical context. Blog post: https://t.co/3FaMInqZTO

https://t.co/cXUFtk2KHk","Twitter for Android",150,"x1405136135400067073","x532115122","HeidiBaya",TRUE,FALSE,2,0,,,,,"lextuga007.github.io/PhilosopherAna… twitter.com/Letxuga007/sta…","https://t.co/3FaMInqZTO https://t.co/cXUFtk2KHk","https://lextuga007.github.io/PhilosopherAnalyst/posts/2021-01-15-data-ethics/ https://twitter.com/Letxuga007/status/1350035732614811649?s=19",,,,,,,,,"x532115122 x261180607","HeidiBaya Letxuga007","en","x1350035732614811649","I've set up my own blog site using distill and GitHub <U+0001F389>. My first blog is about xaringan slides and today's is about ethics https://t.co/mZOvyZgKIv 

It's long (like any good philosophy discourse <U+0001F609>) but the key message is; like analysts, ethicists are experts in their field. https://t.co/ShWz9vPpw4",2021-01-15 11:02:55,"Twitter Web App",14,3,"x261180607","Letxuga007","Zoë Turner",514,768,5105,"Nottingham, England","Senior Information Analyst in @NottsHealthcare @DataScienceNott. She/her

Non Exec Director for @apha_analysts Fellow of @nhsrcommunity

GitHub: lextuga007",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/spcanelon/status/1405161597509701635","Silvia Canelón","Philadelphia, PA","Postdoctoral research scientist @UPennDBEI. Biomedical informaticist and engineer. #RStats educator. Reproductive liberation enthusiast. she/her/ella. <U+0001F1FB><U+0001F1EA>","https://t.co/70RObzD3f4",FALSE,1024,519,17,2434,5007,2018-06-29 15:22:22,FALSE,"https://t.co/70RObzD3f4","https://silvia.rbind.io",,"https://pbs.twimg.com/profile_banners/1012717922375143424/1543271976",,"http://pbs.twimg.com/profile_images/1297951140907298817/uu8GM6uK_normal.jpg"
"x268852046","x1405160637043556360",2021-06-16 13:49:37,"BuchananEdwards","We're always excited to discuss how BE is helping to shape the future of Public Sector Data Governance and our very own Kathy Rondon is blazing the way forward. Way to go Kathy!
#datagovernance #dataethics #dataculture #PublicSector https://t.co/9WRbz6np8v","Twitter Web App",232,,,,TRUE,FALSE,0,0,,,"datagovernance dataethics dataculture PublicSector",,"twitter.com/washingtonexec…","https://t.co/9WRbz6np8v","https://twitter.com/washingtonexec/status/1405150685218361344",,,,,,,,,,,"en","x1405150685218361344","WATCH: @BuchananEdwards’ Kathy Rondon on the Future of Public Sector Data Governance - https://t.co/hEN257TVvx https://t.co/UTRGAc1JFW",2021-06-16 13:10:04,"Buffer",0,0,"x277539794","washingtonexec","WashingtonExec",5429,1566,13783,"Tysons Corner, Virginia","Providing execs, entrepreneurs & thought leaders GovCon-related news as well as coverage of the Tysons Corner movers and shakers.",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/BuchananEdwards/status/1405160637043556360","Buchanan & Edwards","Arlington, VA / Washington, DC","BE is an IT firm focused on delivering solutions that make an impact on the Federal government's top IT priorities. http://t.co/ymV37yf5","http://t.co/zpS3D9O6f2",FALSE,367,277,19,1503,158,2011-03-19 16:05:02,FALSE,"http://t.co/zpS3D9O6f2","http://www.buchanan-edwards.com",,"https://pbs.twimg.com/profile_banners/268852046/1619722204","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1399922407532544001/xn0mnb2b_normal.png"
"x578058792","x1405158151033339906",2021-06-16 13:39:44,"EmmaE_B","#RLUKDSF Crucial elements to consider when engaging with AI -- especially regarding ethics, biases, reliability and ownership of the tools and the data that it collects and uses https://t.co/O4xnYskiqY","Twitter Web App",177,,,,FALSE,FALSE,6,4,,,"RLUKDSF",,,,,"http://pbs.twimg.com/media/E4Af1OLVIAE9FTS.jpg","https://t.co/O4xnYskiqY","https://twitter.com/EmmaE_B/status/1405158151033339906/photo/1","photo","http://pbs.twimg.com/media/E4Af1OLVIAE9FTS.jpg","https://t.co/O4xnYskiqY","https://twitter.com/EmmaE_B/status/1405158151033339906/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/EmmaE_B/status/1405158151033339906","Emma Booth","Manchester","#Discovery drives the #Collection,
#Metadata drives #Discovery,
#MetadataMatters
| E-Resources Metadata Specialist @UoMLibrary
she/her | Opinions my own","https://t.co/p7ljicWQtv",FALSE,525,650,27,1569,3128,2012-05-12 11:35:46,FALSE,"https://t.co/p7ljicWQtv","https://www.linkedin.com/in/emma-e-booth-9b878b51/",,"https://pbs.twimg.com/profile_banners/578058792/1564683169","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/1302885449485217792/xAKTvqtN_normal.jpg"
"x1747548680","x1405157208174780417",2021-06-16 13:35:59,"LUsajld60","@MsTudor1 this makes me smile. the person who stole and bought out his multi billion dollar company and profited 10s of billions for his stealing and selling our personal data can't afford to by roger's ethics. f uc z uc<U+0001F600>","Twitter Web App",211,"x1404964744671293440","x527282670","MsTudor1",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x527282670","MsTudor1","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/LUsajld60/status/1405157208174780417","john l dillon","","",,FALSE,466,1437,3,21756,76,2013-09-07 13:39:58,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1308375257984765952/w3V9oTqd_normal.jpg"
