"user_id","screen_name","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x1205392360621969410","Data__Driven","Sarah","United Kingdom","Global Medical Education <U+0001F913><U+0001F469><U+0001F3FB> #FollowTheScience #InformedConsent 77th gets blocked! <U+0001F6AB>",,FALSE,537,1253,2,18997,29454,2019-12-13 07:42:04,FALSE,,,,"https://pbs.twimg.com/profile_banners/1205392360621969410/1576223104",,"http://pbs.twimg.com/profile_images/1343643972217040896/lDDnY0tv_normal.jpg"
"x1205392360621969410","Data__Driven","Sarah","United Kingdom","Global Medical Education <U+0001F913><U+0001F469><U+0001F3FB> #FollowTheScience #InformedConsent 77th gets blocked! <U+0001F6AB>",,FALSE,537,1253,2,18997,29454,2019-12-13 07:42:04,FALSE,,,,"https://pbs.twimg.com/profile_banners/1205392360621969410/1576223104",,"http://pbs.twimg.com/profile_images/1343643972217040896/lDDnY0tv_normal.jpg"
"x1205392360621969410","Data__Driven","Sarah","United Kingdom","Global Medical Education <U+0001F913><U+0001F469><U+0001F3FB> #FollowTheScience #InformedConsent 77th gets blocked! <U+0001F6AB>",,FALSE,537,1253,2,18997,29454,2019-12-13 07:42:04,FALSE,,,,"https://pbs.twimg.com/profile_banners/1205392360621969410/1576223104",,"http://pbs.twimg.com/profile_images/1343643972217040896/lDDnY0tv_normal.jpg"
"x1205392360621969410","Data__Driven","Sarah","United Kingdom","Global Medical Education <U+0001F913><U+0001F469><U+0001F3FB> #FollowTheScience #InformedConsent 77th gets blocked! <U+0001F6AB>",,FALSE,537,1253,2,18997,29454,2019-12-13 07:42:04,FALSE,,,,"https://pbs.twimg.com/profile_banners/1205392360621969410/1576223104",,"http://pbs.twimg.com/profile_images/1343643972217040896/lDDnY0tv_normal.jpg"
"x1205392360621969410","Data__Driven","Sarah","United Kingdom","Global Medical Education <U+0001F913><U+0001F469><U+0001F3FB> #FollowTheScience #InformedConsent 77th gets blocked! <U+0001F6AB>",,FALSE,537,1253,2,18997,29454,2019-12-13 07:42:04,FALSE,,,,"https://pbs.twimg.com/profile_banners/1205392360621969410/1576223104",,"http://pbs.twimg.com/profile_images/1343643972217040896/lDDnY0tv_normal.jpg"
"x1205392360621969410","Data__Driven","Sarah","United Kingdom","Global Medical Education <U+0001F913><U+0001F469><U+0001F3FB> #FollowTheScience #InformedConsent 77th gets blocked! <U+0001F6AB>",,FALSE,537,1253,2,18997,29454,2019-12-13 07:42:04,FALSE,,,,"https://pbs.twimg.com/profile_banners/1205392360621969410/1576223104",,"http://pbs.twimg.com/profile_images/1343643972217040896/lDDnY0tv_normal.jpg"
"x1205392360621969410","Data__Driven","Sarah","United Kingdom","Global Medical Education <U+0001F913><U+0001F469><U+0001F3FB> #FollowTheScience #InformedConsent 77th gets blocked! <U+0001F6AB>",,FALSE,537,1253,2,18997,29454,2019-12-13 07:42:04,FALSE,,,,"https://pbs.twimg.com/profile_banners/1205392360621969410/1576223104",,"http://pbs.twimg.com/profile_images/1343643972217040896/lDDnY0tv_normal.jpg"
"x1205392360621969410","Data__Driven","Sarah","United Kingdom","Global Medical Education <U+0001F913><U+0001F469><U+0001F3FB> #FollowTheScience #InformedConsent 77th gets blocked! <U+0001F6AB>",,FALSE,537,1253,2,18997,29454,2019-12-13 07:42:04,FALSE,,,,"https://pbs.twimg.com/profile_banners/1205392360621969410/1576223104",,"http://pbs.twimg.com/profile_images/1343643972217040896/lDDnY0tv_normal.jpg"
"x1205392360621969410","Data__Driven","Sarah","United Kingdom","Global Medical Education <U+0001F913><U+0001F469><U+0001F3FB> #FollowTheScience #InformedConsent 77th gets blocked! <U+0001F6AB>",,FALSE,537,1253,2,18997,29454,2019-12-13 07:42:04,FALSE,,,,"https://pbs.twimg.com/profile_banners/1205392360621969410/1576223104",,"http://pbs.twimg.com/profile_images/1343643972217040896/lDDnY0tv_normal.jpg"
"x1205392360621969410","Data__Driven","Sarah","United Kingdom","Global Medical Education <U+0001F913><U+0001F469><U+0001F3FB> #FollowTheScience #InformedConsent 77th gets blocked! <U+0001F6AB>",,FALSE,537,1253,2,18997,29454,2019-12-13 07:42:04,FALSE,,,,"https://pbs.twimg.com/profile_banners/1205392360621969410/1576223104",,"http://pbs.twimg.com/profile_images/1343643972217040896/lDDnY0tv_normal.jpg"
"x1205392360621969410","Data__Driven","Sarah","United Kingdom","Global Medical Education <U+0001F913><U+0001F469><U+0001F3FB> #FollowTheScience #InformedConsent 77th gets blocked! <U+0001F6AB>",,FALSE,537,1253,2,18997,29454,2019-12-13 07:42:04,FALSE,,,,"https://pbs.twimg.com/profile_banners/1205392360621969410/1576223104",,"http://pbs.twimg.com/profile_images/1343643972217040896/lDDnY0tv_normal.jpg"
"x1205392360621969410","Data__Driven","Sarah","United Kingdom","Global Medical Education <U+0001F913><U+0001F469><U+0001F3FB> #FollowTheScience #InformedConsent 77th gets blocked! <U+0001F6AB>",,FALSE,537,1253,2,18997,29454,2019-12-13 07:42:04,FALSE,,,,"https://pbs.twimg.com/profile_banners/1205392360621969410/1576223104",,"http://pbs.twimg.com/profile_images/1343643972217040896/lDDnY0tv_normal.jpg"
"x326870441","MITMechE","MIT MechE","Cambridge, Mass.","Latest news and research from MIT's Department of Mechanical Engineering.","http://t.co/Gt9ZDKcLYV",FALSE,12279,429,157,4085,1155,2011-06-30 16:35:58,FALSE,"http://t.co/Gt9ZDKcLYV","http://meche.mit.edu",,"https://pbs.twimg.com/profile_banners/326870441/1615326863","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/953377540613185536/_gwnNiGc_normal.jpg"
"x972557843130998784","mie_astrup","Mie Astrup Jensen","London, England","ESRC funded PhD student at UCL: researching LBQ Jewish women’s sexual and religious experiences and practices (@UCLSELCS and @uclhjs ) <U+0001F1E9><U+0001F1F0><U+0001F1EC><U+0001F1E7><U+0001F3F3><U+FE0F><U+200D><U+0001F308> she/her",,FALSE,605,794,4,513,1076,2018-03-10 19:40:33,FALSE,,,,"https://pbs.twimg.com/profile_banners/972557843130998784/1598213216","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1299729711749304322/gQ34FYAZ_normal.jpg"
"x874719769345355780","rgalpinstudio","Richard Galpin","#Walworth #Southwark #Lambeth","community fruit seeds commons data lettucebreeding 19thC activism art #AlbertaFruitCommons #FreedomSeedBank #Pembroke1885 #KenningtonChartistProject","https://t.co/BC0uxUf2ld",FALSE,447,430,8,681,583,2017-06-13 20:06:59,FALSE,"https://t.co/BC0uxUf2ld","http://www.richardgalpin.co.uk",,"https://pbs.twimg.com/profile_banners/874719769345355780/1599678180","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1303350913264910336/NZWu8b3h_normal.jpg"
"x1242690315204493312","EthicsPh","Data Ethics PH","Philippines","Discussions on the ethical use of data and social good from data science and analysis. Data rights are human rights. Social problems are data problems.","https://t.co/qq7VPRFIBb",FALSE,982,379,9,1132,550,2020-03-25 05:50:45,FALSE,"https://t.co/qq7VPRFIBb","https://ethics.ph",,"https://pbs.twimg.com/profile_banners/1242690315204493312/1585408812",,"http://pbs.twimg.com/profile_images/1242690509849554944/asWO5Ql5_normal.jpg"
"x394459264","Mrudula_G","Mrudula Gramopadhye","","#sourcing #recruiter #TA #HR @SASsoftware","https://t.co/cW5iac5y9P",FALSE,47,49,0,639,625,2011-10-20 03:15:22,FALSE,"https://t.co/cW5iac5y9P","https://www.linkedin.com/in/mrudula-gramopadhye-0a76b517",,"https://pbs.twimg.com/profile_banners/394459264/1617821253","http://abs.twimg.com/images/themes/theme4/bg.gif","http://pbs.twimg.com/profile_images/1379869316586237952/g4PlBUoC_normal.jpg"
"x44928884","surajkiranv","Surajkiran Venugopal","India","Nothing to Say, The Hypocrite That Is Me, The Activist that is You.",,FALSE,73,1165,0,11627,1253,2009-06-05 16:22:25,FALSE,,,,"https://pbs.twimg.com/profile_banners/44928884/1616197922","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1355672743568580608/OFl5OqIG_normal.jpg"
"x1567710338","FairMoneyAdvice","Fair Money Advice","London","We're a specialist debt advice Charity providing free money and debt advice services. Supporting you take control of your money. Part of the @fairfinance group","http://t.co/DPZ38vaAyk",FALSE,597,554,23,1120,834,2013-07-04 08:43:23,FALSE,"http://t.co/DPZ38vaAyk","http://www.fairfinance.org.uk/index.php?option=com_content&view=featured&Itemid=177",,"https://pbs.twimg.com/profile_banners/1567710338/1607713165","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/378800000156930674/ec13616672c27194bf75b70e180d677f_normal.jpeg"
"x541647615","OutbreakJake","Jake Dunning","Tropical London","Personal account/views. Infectious diseases consultant & researcher. Emerging & high consequence infections, at University of Oxford & the Royal Free Hospital.",,FALSE,10168,1015,355,5278,13596,2012-03-31 11:06:10,TRUE,,,,"https://pbs.twimg.com/profile_banners/541647615/1555087058","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/931675166358360065/AIDLVexY_normal.jpg"
"x735423858602344449","BcabaNetwork","BCABA Network","West Midlands, England","BCABA NETWORK, Established 2001 ,based in the West Midlands offering Business Support, Networking Events & Celebrating Success!","https://t.co/mhlQT5icXW",FALSE,2591,4702,40,197199,2942,2016-05-25 10:54:46,FALSE,"https://t.co/mhlQT5icXW","http://www.bcaba.network",,"https://pbs.twimg.com/profile_banners/735423858602344449/1497957207",,"http://pbs.twimg.com/profile_images/763431432815509504/22Ou4A64_normal.jpg"
"x1404855800670134278","Oculons1","Oculon Assistance Matrix","System Primary","Yay! We are in contact, greetings! How can we assist you? Machine Intelligence | Emotion Emulators | Static Research Analysis | #Stellaris #RP",,FALSE,39,170,0,147,244,2021-06-15 17:38:35,FALSE,,,,"https://pbs.twimg.com/profile_banners/1404855800670134278/1623780793",,"http://pbs.twimg.com/profile_images/1404864583219679237/Q03IqamB_normal.jpg"
"x1404855800670134278","Oculons1","Oculon Assistance Matrix","System Primary","Yay! We are in contact, greetings! How can we assist you? Machine Intelligence | Emotion Emulators | Static Research Analysis | #Stellaris #RP",,FALSE,39,170,0,147,244,2021-06-15 17:38:35,FALSE,,,,"https://pbs.twimg.com/profile_banners/1404855800670134278/1623780793",,"http://pbs.twimg.com/profile_images/1404864583219679237/Q03IqamB_normal.jpg"
"x1404855800670134278","Oculons1","Oculon Assistance Matrix","System Primary","Yay! We are in contact, greetings! How can we assist you? Machine Intelligence | Emotion Emulators | Static Research Analysis | #Stellaris #RP",,FALSE,39,170,0,147,244,2021-06-15 17:38:35,FALSE,,,,"https://pbs.twimg.com/profile_banners/1404855800670134278/1623780793",,"http://pbs.twimg.com/profile_images/1404864583219679237/Q03IqamB_normal.jpg"
"x1404855800670134278","Oculons1","Oculon Assistance Matrix","System Primary","Yay! We are in contact, greetings! How can we assist you? Machine Intelligence | Emotion Emulators | Static Research Analysis | #Stellaris #RP",,FALSE,39,170,0,147,244,2021-06-15 17:38:35,FALSE,,,,"https://pbs.twimg.com/profile_banners/1404855800670134278/1623780793",,"http://pbs.twimg.com/profile_images/1404864583219679237/Q03IqamB_normal.jpg"
"x1404855800670134278","Oculons1","Oculon Assistance Matrix","System Primary","Yay! We are in contact, greetings! How can we assist you? Machine Intelligence | Emotion Emulators | Static Research Analysis | #Stellaris #RP",,FALSE,39,170,0,147,244,2021-06-15 17:38:35,FALSE,,,,"https://pbs.twimg.com/profile_banners/1404855800670134278/1623780793",,"http://pbs.twimg.com/profile_images/1404864583219679237/Q03IqamB_normal.jpg"
"x1404855800670134278","Oculons1","Oculon Assistance Matrix","System Primary","Yay! We are in contact, greetings! How can we assist you? Machine Intelligence | Emotion Emulators | Static Research Analysis | #Stellaris #RP",,FALSE,39,170,0,147,244,2021-06-15 17:38:35,FALSE,,,,"https://pbs.twimg.com/profile_banners/1404855800670134278/1623780793",,"http://pbs.twimg.com/profile_images/1404864583219679237/Q03IqamB_normal.jpg"
"x149120416","opendatamcr","Open Data Manchester","Manchester, UK","To promote a fairer and more equitable society through the development of responsible data practice. ODM Newsletter https://t.co/Pw2bQepI6K based @FederationMCR","https://t.co/VBTLXpGcOi",FALSE,5867,4644,259,4490,807,2010-05-28 13:27:05,FALSE,"https://t.co/VBTLXpGcOi","http://opendatamanchester.org.uk",,"https://pbs.twimg.com/profile_banners/149120416/1614082416","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1034345641906982912/Dnp7Lzr1_normal.jpg"
"x568787327","WilshireIT","Wilshire IT","Los Angeles, CA","Wilshire IT Consulting. Based in Los Angeles, we provide high-quality website development, tech support, and social media services to the world.","http://t.co/w3wzQMMyQV",FALSE,1835,25,7,6344,2,2012-05-02 04:20:18,FALSE,"http://t.co/w3wzQMMyQV","http://wilshireIT.com",,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/506510027968892928/8enw3ww5_normal.png"
"x1379901704964083719","PaellaValia","Valia Paella","","new media reality artist / stand for digital humanism/ digital ethics enthusiast / NFT adept / new AI art+info creator <U+0001F4E9> valiapaella@gmail.com","https://t.co/uhIxB7oDiv",FALSE,81,67,1,166,129,2021-04-07 20:59:54,FALSE,"https://t.co/uhIxB7oDiv","https://instagram.com/valia_paella?igshid=lok7ke6qh64g",,"https://pbs.twimg.com/profile_banners/1379901704964083719/1621943416",,"http://pbs.twimg.com/profile_images/1381525991554748416/eQpCWEb5_normal.jpg"
"x195361298","mirkoschaefer","Mirko Tobias Schäfer <U+0001F1EA><U+0001F1FA>","inside datafication","* exploring technology & analysing its discourses * Ass. Prof. @UniUtrecht & @DatafiedSociety - leads @data_school * Gelukszoeker * team player * ENG+GER+NL *","https://t.co/1mwLQrBUcM",FALSE,2818,1426,123,11822,13937,2010-09-26 14:18:18,FALSE,"https://t.co/1mwLQrBUcM","http://www.mtschaefer.net",,"https://pbs.twimg.com/profile_banners/195361298/1488534298","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1379681583335157764/iabkrBO5_normal.jpg"
"x195361298","mirkoschaefer","Mirko Tobias Schäfer <U+0001F1EA><U+0001F1FA>","inside datafication","* exploring technology & analysing its discourses * Ass. Prof. @UniUtrecht & @DatafiedSociety - leads @data_school * Gelukszoeker * team player * ENG+GER+NL *","https://t.co/1mwLQrBUcM",FALSE,2818,1426,123,11822,13937,2010-09-26 14:18:18,FALSE,"https://t.co/1mwLQrBUcM","http://www.mtschaefer.net",,"https://pbs.twimg.com/profile_banners/195361298/1488534298","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1379681583335157764/iabkrBO5_normal.jpg"
"x195361298","mirkoschaefer","Mirko Tobias Schäfer <U+0001F1EA><U+0001F1FA>","inside datafication","* exploring technology & analysing its discourses * Ass. Prof. @UniUtrecht & @DatafiedSociety - leads @data_school * Gelukszoeker * team player * ENG+GER+NL *","https://t.co/1mwLQrBUcM",FALSE,2818,1426,123,11822,13937,2010-09-26 14:18:18,FALSE,"https://t.co/1mwLQrBUcM","http://www.mtschaefer.net",,"https://pbs.twimg.com/profile_banners/195361298/1488534298","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1379681583335157764/iabkrBO5_normal.jpg"
"x220119108","PropertyDanH","Dan Hughes","UK mainly","Views on property data & tech. Worked for acronyms - RICS, DTZ, OS, IPD, KONE, MSCI - now helping real estate with digital 
#PropTech 
Trustee @LandAid","https://t.co/cNzVXqbful",FALSE,14753,9648,453,8870,24205,2010-11-26 20:56:50,FALSE,"https://t.co/cNzVXqbful","http://www.AlphaPropInsight.com",,"https://pbs.twimg.com/profile_banners/220119108/1618394580","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/1017714826943049728/7O-jlN-E_normal.jpg"
"x19070242","ESgloballaw","Eversheds Sutherland","Global","Helping our clients, our people and our communities to thrive","https://t.co/pZktlTDTim",FALSE,27157,1246,525,16704,7982,2009-01-16 15:12:44,TRUE,"https://t.co/pZktlTDTim","http://www.eversheds-sutherland.com",,"https://pbs.twimg.com/profile_banners/19070242/1591902081","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1399639493473456128/7bPwgecN_normal.jpg"
"x3451045279","Luxatia_intl","Luxatia Intl","Prague, Czech Republic","Providing platforms for professionals to exchange experiences and gather ideas through #conferences & #summits, professional training & #b2b congresses.","http://t.co/YZgUuBiBne",FALSE,3053,1057,85,5108,2906,2015-09-04 18:53:17,FALSE,"http://t.co/YZgUuBiBne","http://www.luxatiainternational.com/",,"https://pbs.twimg.com/profile_banners/3451045279/1441821341","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/672819926072078336/-5qjYlou_normal.jpg"
"x3134039644","jessRmorley","Jess Morley","Oxford, England","<U+0001F4AF> health data nerd. Policy Lead @EBMDataLab. DPhil candidate @oiioxford. RA @oxfordethicslab.",,FALSE,3558,701,248,5127,8203,2015-04-04 14:27:21,FALSE,,,,"https://pbs.twimg.com/profile_banners/3134039644/1563223154","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1385871245808447505/X0TjoURQ_normal.jpg"
"x1230494712211148800","EngineB_","EngineB","","Helping #ProfessionalServices firms to unlock the value of their #data through the use of our intelligent data access platform. Partnered with the @ICAEW.","https://t.co/HpCvf8YcrJ",FALSE,350,1357,2,1196,1456,2020-02-20 14:09:45,FALSE,"https://t.co/HpCvf8YcrJ","http://www.engineb.com",,"https://pbs.twimg.com/profile_banners/1230494712211148800/1612261481",,"http://pbs.twimg.com/profile_images/1384129444109897734/nzKcPP1__normal.jpg"
"x1230494712211148800","EngineB_","EngineB","","Helping #ProfessionalServices firms to unlock the value of their #data through the use of our intelligent data access platform. Partnered with the @ICAEW.","https://t.co/HpCvf8YcrJ",FALSE,350,1357,2,1196,1456,2020-02-20 14:09:45,FALSE,"https://t.co/HpCvf8YcrJ","http://www.engineb.com",,"https://pbs.twimg.com/profile_banners/1230494712211148800/1612261481",,"http://pbs.twimg.com/profile_images/1384129444109897734/nzKcPP1__normal.jpg"
"x1230494712211148800","EngineB_","EngineB","","Helping #ProfessionalServices firms to unlock the value of their #data through the use of our intelligent data access platform. Partnered with the @ICAEW.","https://t.co/HpCvf8YcrJ",FALSE,350,1357,2,1196,1456,2020-02-20 14:09:45,FALSE,"https://t.co/HpCvf8YcrJ","http://www.engineb.com",,"https://pbs.twimg.com/profile_banners/1230494712211148800/1612261481",,"http://pbs.twimg.com/profile_images/1384129444109897734/nzKcPP1__normal.jpg"
"x4419702995","CrexUiO","C-REX","Oslo, Norway","Center for Research on Extremism (C-REX): The Extreme Right, Hate Crime, and Political Violence, @UniOslo","https://t.co/2vHIwq4Xr5",FALSE,5411,416,95,1113,881,2015-12-08 21:24:59,FALSE,"https://t.co/2vHIwq4Xr5","http://www.uio.no/c-rex/english",,"https://pbs.twimg.com/profile_banners/4419702995/1460635973","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/711823681832390656/mG9rqwbB_normal.jpg"
"x848275594861314049","rheumpatient","Rheumatoid Patient","London, England","@KCLImmunoMicro Patient Expert • @eular_org Patient Research Partner • @OMERACT Patient Research Partner • @bmj_latest Patient Reviewer",,FALSE,1688,563,21,15686,42659,2017-04-01 20:47:16,FALSE,,,,"https://pbs.twimg.com/profile_banners/848275594861314049/1491381375","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/876713495752036352/QFq8Z2p5_normal.jpg"
"x114053642","tabithagold","tabitha goldstaub","London, England","Co Founder and non exec https://t.co/VNc7UlwhzT Chair of the UK Gov's AI Council, Co founder @FutureGirlCorp and NED @techuk Author How To Talk To Robots @HowRobots","https://t.co/yrt2iv4PUi",FALSE,14895,7888,438,8467,13099,2010-02-13 23:44:56,TRUE,"https://t.co/yrt2iv4PUi","https://www.howtotalktorobots.co/about-2",,"https://pbs.twimg.com/profile_banners/114053642/1612885605","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1106469448096067584/g2a2LQV0_normal.jpg"
"x39975891","SaeedBaygi","Saeed Valadbaygi","Global","Productive-R&D @RiskCentre Social Impact, Political Economy, and Exponential Technologies #FinTech #AI #Data #IoT #DeFi #Governance #Blockchain #ESG #SDGs","https://t.co/IFulceJiMt",FALSE,14163,10378,559,315987,5370,2009-05-14 11:39:17,FALSE,"https://t.co/IFulceJiMt","http://saeedvaladbaygi.info",,"https://pbs.twimg.com/profile_banners/39975891/1544519920","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/1224252964547723265/uJ0173SQ_normal.jpg"
"x39975891","SaeedBaygi","Saeed Valadbaygi","Global","Productive-R&D @RiskCentre Social Impact, Political Economy, and Exponential Technologies #FinTech #AI #Data #IoT #DeFi #Governance #Blockchain #ESG #SDGs","https://t.co/IFulceJiMt",FALSE,14163,10378,559,315987,5370,2009-05-14 11:39:17,FALSE,"https://t.co/IFulceJiMt","http://saeedvaladbaygi.info",,"https://pbs.twimg.com/profile_banners/39975891/1544519920","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/1224252964547723265/uJ0173SQ_normal.jpg"
